time_s,range_m,pursuer_speed_m_s,closing_velocity_m_s,a_cmd_norm_m_s2,a_applied_norm_m_s2,aM_parallel_m_s2,aM_total_norm_m_s2,saturated,guidance_updated
0.47000000000000003,49610.55542619214,21.250994158616578,70.08547909759443,1.5104000448771346,1.5104000448771346,45.0,45.025340734919105,False,True
0.48,49609.8501231397,21.70099941484586,70.53028084771708,1.511097387090306,1.511097387090306,45.0,45.02536413304474,False,True
0.49,49609.14037183435,22.151004569049075,70.97510603788909,1.511792855371874,1.511792855371874,45.0,45.025387479038464,False,True
0.5,49608.42617204842,22.601009625278714,71.41995399553478,1.5124865786148873,1.5124865786148873,45.0,45.02541077714328,False,True
0.51,49607.70752356065,23.051014587350746,71.86482407879704,1.5131786773801232,1.5131786773801232,45.0,45.02543403133031,False,True
0.52,49606.98442615593,23.501019458862704,72.30971567458803,1.5138692645617968,1.5138692645617968,45.0,45.0254572453205,False,True
0.53,49606.25687962498,23.95102424321004,72.75462819679818,1.5145584459889396,1.5145584459889396,45.0,45.025480422604225,False,True
0.54,49605.52488376416,24.401028943600977,73.19956108464702,1.5152463209697304,1.5152463209697304,45.0,45.02550356645901,False,True
0.55,49604.78843837517,24.851033563070065,73.64451380116303,1.5159329827851142,1.5159329827851142,45.0,45.025526679965616,False,True
0.56,49604.04754326489,25.30103810449047,74.08948583177967,1.5166185191372394,1.5166185191372394,45.0,45.025549766022735,False,True
0.5700000000000001,49603.302198245095,25.751042570585245,74.53447668303743,1.5173030125575642,1.5173030125575642,45.0,45.025572827360186,False,True
0.58,49602.552403132344,26.201046963937596,74.97948588138155,1.5179865407788729,1.5179865407788729,45.0,45.02559586655112,False,True
0.59,49601.79815774769,26.651051287000314,75.4245129720475,1.5186691770749576,1.5186691770749576,45.0,45.02561888602307,False,True
0.6,49601.03946191659,27.101055542104415,75.86955751802604,1.5193509905712401,1.5193509905712401,45.0,45.025641888068066,False,True
0.61,49600.2763154687,27.551059731467056,76.31461909910115,1.520032046529267,1.520032046529267,45.0,45.02566487485195,False,True
0.62,49599.508718237696,28.001063857198858,76.75969731095455,1.5207124066076405,1.5207124066076405,45.0,45.02568784842282,False,True
0.63,49598.73667006118,28.451067921310607,77.20479176433118,1.5213921291016848,1.5213921291016848,45.0,45.02571081071894,False,True
0.64,49597.96017078049,28.901071925719467,77.64990208426082,1.522071269163869,1.522071269163869,45.0,45.02573376357584,False,True
